_FieldNrShort,_FieldNr,_PlantNr,_Rec_id,iv_id,Flw_dt,Sex_cm,SexRev_dt,SSet_dt,_PlotComments,_pi_pd_SubLocation,_WhoObserved,GrowerName,GrowerLocation,_DateObserved,_HarvestNr,_DateHarvested,_ObservationNr,_BookComments,GCEntryID,GCExportID
129774,B24_129774,1,280748192,278575337,11/27/2024,53111,,12/09/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1d0,596f2c859df94355bdc2e3c1d43668e4-0
129774,B24_129774,2,280748193,278575337,11/27/2024,11111,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1d1,596f2c859df94355bdc2e3c1d43668e4-0
129774,B24_129774,3,280748194,278575337,12/11/2024,55554,01/04/2025,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1d2,596f2c859df94355bdc2e3c1d43668e4-0
129778,B24_129778,1,280748195,278575352,11/27/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1d3,596f2c859df94355bdc2e3c1d43668e4-0
129778,B24_129778,2,280748196,278575352,12/03/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1d4,596f2c859df94355bdc2e3c1d43668e4-0
129778,B24_129778,3,280748197,278575352,12/03/2024,55555,,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1d5,596f2c859df94355bdc2e3c1d43668e4-0
129783,B24_129783,1,280748198,278575392,12/12/2024,55542,01/01/2025,01/08/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1d6,596f2c859df94355bdc2e3c1d43668e4-0
129783,B24_129783,2,280748199,278575392,12/03/2024,43311,,12/11/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1d7,596f2c859df94355bdc2e3c1d43668e4-0
129783,B24_129783,3,280748200,278575392,12/09/2024,44222,,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1d8,596f2c859df94355bdc2e3c1d43668e4-0
129783,B24_129783,4,280748201,278575392,,5442,12/23/2024,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1d9,596f2c859df94355bdc2e3c1d43668e4-0
129783,B24_129783,5,280748202,278575392,12/12/2024,5332,12/22/2024,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1da,596f2c859df94355bdc2e3c1d43668e4-0
129788,B24_129788,1,280748203,278575706,12/09/2024,55554,01/07/2025,01/08/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1db,596f2c859df94355bdc2e3c1d43668e4-0
129788,B24_129788,2,280748204,278575706,11/20/2024,55555,,12/12/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1dc,596f2c859df94355bdc2e3c1d43668e4-0
129788,B24_129788,3,280748205,278575706,,,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1dd,596f2c859df94355bdc2e3c1d43668e4-0
129788,B24_129788,4,280748206,278575706,11/27/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1de,596f2c859df94355bdc2e3c1d43668e4-0
129788,B24_129788,5,280748207,278575706,11/20/2024,55555,,12/18/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1df,596f2c859df94355bdc2e3c1d43668e4-0
129797,B24_129797,1,280748208,278575727,12/11/2024,55,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1e0,596f2c859df94355bdc2e3c1d43668e4-0
129797,B24_129797,2,280748209,278575727,12/04/2024,55554,12/30/2024,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1e1,596f2c859df94355bdc2e3c1d43668e4-0
129797,B24_129797,3,280748210,278575727,12/03/2024,5555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1e2,596f2c859df94355bdc2e3c1d43668e4-0
129800,B24_129800,1,280748211,278575735,12/04/2024,55,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1e3,596f2c859df94355bdc2e3c1d43668e4-0
129800,B24_129800,2,280748212,278575735,12/11/2024,5,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1e4,596f2c859df94355bdc2e3c1d43668e4-0
129800,B24_129800,3,280748213,278575735,12/04/2024,55555,,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1e5,596f2c859df94355bdc2e3c1d43668e4-0
129800,B24_129800,4,280748214,278575735,12/23/2024,5,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1e6,596f2c859df94355bdc2e3c1d43668e4-0
129802,B24_129802,1,280748215,278575738,12/12/2024,55,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1e7,596f2c859df94355bdc2e3c1d43668e4-0
129802,B24_129802,2,280748216,278575738,12/03/2024,555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1e8,596f2c859df94355bdc2e3c1d43668e4-0
129802,B24_129802,3,280748217,278575738,12/11/2024,55,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1e9,596f2c859df94355bdc2e3c1d43668e4-0
129805,B24_129805,1,280748218,278575748,11/27/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1ea,596f2c859df94355bdc2e3c1d43668e4-0
129805,B24_129805,2,280748219,278575748,11/20/2024,22222,,12/04/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1eb,596f2c859df94355bdc2e3c1d43668e4-0
129805,B24_129805,3,280748220,278575748,11/27/2024,55555,,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1ec,596f2c859df94355bdc2e3c1d43668e4-0
129805,B24_129805,4,280748221,278575748,11/20/2024,55555,,12/17/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1ed,596f2c859df94355bdc2e3c1d43668e4-0
129816,B24_129816,1,280748222,278575780,12/12/2024,22222,,12/18/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1ee,596f2c859df94355bdc2e3c1d43668e4-0
129816,B24_129816,2,280748223,278575780,12/04/2024,11111,,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1ef,596f2c859df94355bdc2e3c1d43668e4-0
129816,B24_129816,3,280748224,278575780,12/04/2024,11111,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1f0,596f2c859df94355bdc2e3c1d43668e4-0
129818,B24_129818,1,280748225,278575784,12/12/2024,55555,,01/08/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1f1,596f2c859df94355bdc2e3c1d43668e4-0
129818,B24_129818,2,280748226,278575784,12/09/2024,55554,01/05/2025,01/08/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1f2,596f2c859df94355bdc2e3c1d43668e4-0
129823,B24_129823,1,280748227,278575797,12/09/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1f3,596f2c859df94355bdc2e3c1d43668e4-0
129823,B24_129823,2,280748228,278575797,12/04/2024,55554,01/06/2025,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1f4,596f2c859df94355bdc2e3c1d43668e4-0
129823,B24_129823,3,280748229,278575797,12/04/2024,55555,,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1f5,596f2c859df94355bdc2e3c1d43668e4-0
129823,B24_129823,4,280748230,278575797,12/03/2024,55544,12/23/2024,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1f6,596f2c859df94355bdc2e3c1d43668e4-0
129826,B24_129826,1,280748231,278576104,12/11/2024,5533,12/20/2024,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1f7,596f2c859df94355bdc2e3c1d43668e4-0
129826,B24_129826,2,280748232,278576104,12/05/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1f8,596f2c859df94355bdc2e3c1d43668e4-0
129826,B24_129826,3,280748233,278576104,12/05/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1f9,596f2c859df94355bdc2e3c1d43668e4-0
129826,B24_129826,4,280748234,278576104,12/04/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1fa,596f2c859df94355bdc2e3c1d43668e4-0
129826,B24_129826,5,280748235,278576104,11/27/2024,55443,12/12/2024,12/22/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1fb,596f2c859df94355bdc2e3c1d43668e4-0
129830,B24_129830,1,280748236,278576115,12/12/2024,5554,01/08/2025,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1fc,596f2c859df94355bdc2e3c1d43668e4-0
129830,B24_129830,2,280748237,278576115,12/05/2024,55554,01/08/2025,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1fd,596f2c859df94355bdc2e3c1d43668e4-0
129830,B24_129830,3,280748238,278576115,12/12/2024,55554,01/14/2025,01/15/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1fe,596f2c859df94355bdc2e3c1d43668e4-0
129830,B24_129830,4,280748239,278576115,12/11/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-1ff,596f2c859df94355bdc2e3c1d43668e4-0
129831,B24_129831,1,280748240,278576118,12/12/2024,55554,01/15/2025,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-200,596f2c859df94355bdc2e3c1d43668e4-0
129831,B24_129831,2,280748241,278576118,12/23/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-201,596f2c859df94355bdc2e3c1d43668e4-0
129831,B24_129831,3,280748242,278576118,12/18/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-202,596f2c859df94355bdc2e3c1d43668e4-0
129831,B24_129831,4,280748243,278576118,12/11/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-203,596f2c859df94355bdc2e3c1d43668e4-0
129859,B24_129859,1,280748244,278576935,11/27/2024,55555,,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-204,596f2c859df94355bdc2e3c1d43668e4-0
129859,B24_129859,2,280748245,278576935,11/20/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-205,596f2c859df94355bdc2e3c1d43668e4-0
129859,B24_129859,3,280748246,278576935,11/20/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-206,596f2c859df94355bdc2e3c1d43668e4-0
129863,B24_129863,1,280748247,278576956,11/27/2024,55554,12/22/2024,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-207,596f2c859df94355bdc2e3c1d43668e4-0
129863,B24_129863,2,280748248,278576956,11/27/2024,55554,12/22/2024,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-208,596f2c859df94355bdc2e3c1d43668e4-0
129865,B24_129865,1,280748249,278576959,11/27/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-209,596f2c859df94355bdc2e3c1d43668e4-0
129865,B24_129865,2,280748250,278576959,11/27/2024,55554,12/22/2024,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-20a,596f2c859df94355bdc2e3c1d43668e4-0
129865,B24_129865,3,280748251,278576959,11/27/2024,55554,12/22/2024,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-20b,596f2c859df94355bdc2e3c1d43668e4-0
129865,B24_129865,4,280748252,278576959,11/27/2024,55554,12/22/2024,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-20c,596f2c859df94355bdc2e3c1d43668e4-0
129865,B24_129865,5,280748253,278576959,11/27/2024,55554,12/22/2024,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-20d,596f2c859df94355bdc2e3c1d43668e4-0
129880,B24_129880,1,280748254,278577315,12/05/2024,55533,12/23/2024,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-20e,596f2c859df94355bdc2e3c1d43668e4-0
129880,B24_129880,2,280748255,278577315,12/04/2024,55554,12/23/2024,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-20f,596f2c859df94355bdc2e3c1d43668e4-0
129880,B24_129880,3,280748256,278577315,11/27/2024,5544,12/11/2024,12/12/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-210,596f2c859df94355bdc2e3c1d43668e4-0
129880,B24_129880,4,280748257,278577315,11/20/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-211,596f2c859df94355bdc2e3c1d43668e4-0
129885,B24_129885,1,280748258,278577351,12/03/2024,5444,12/11/2024,12/12/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-212,596f2c859df94355bdc2e3c1d43668e4-0
129885,B24_129885,2,280748259,278577351,12/12/2024,55544,01/07/2025,01/08/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-213,596f2c859df94355bdc2e3c1d43668e4-0
129885,B24_129885,3,280748260,278577351,12/22/2024,55555,,01/21/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-214,596f2c859df94355bdc2e3c1d43668e4-0
129909,B24_129909,1,280748261,278577722,,,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-215,596f2c859df94355bdc2e3c1d43668e4-0
129909,B24_129909,2,280748262,278577722,11/27/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-216,596f2c859df94355bdc2e3c1d43668e4-0
129909,B24_129909,3,280748263,278577722,11/27/2024,55322,12/11/2024,12/22/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-217,596f2c859df94355bdc2e3c1d43668e4-0
129925,B24_129925,1,280748264,278577766,12/03/2024,55554,01/05/2025,01/08/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-218,596f2c859df94355bdc2e3c1d43668e4-0
129925,B24_129925,2,280748265,278577766,11/27/2024,55443,12/12/2024,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-219,596f2c859df94355bdc2e3c1d43668e4-0
129925,B24_129925,3,280748266,278577766,12/02/2024,53333,12/11/2024,12/18/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-21a,596f2c859df94355bdc2e3c1d43668e4-0
129925,B24_129925,4,280748267,278577766,12/03/2024,53322,12/11/2024,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-21b,596f2c859df94355bdc2e3c1d43668e4-0
129933,B24_129933,1,280748268,278577794,12/11/2024,55554,01/14/2025,01/15/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-21c,596f2c859df94355bdc2e3c1d43668e4-0
129933,B24_129933,2,280748269,278577794,12/12/2024,55555,,01/15/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-21d,596f2c859df94355bdc2e3c1d43668e4-0
129933,B24_129933,3,280748270,278577794,12/11/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-21e,596f2c859df94355bdc2e3c1d43668e4-0
129956,B24_129956,1,280748271,278578183,12/04/2024,52222,12/08/2024,12/11/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-21f,596f2c859df94355bdc2e3c1d43668e4-0
129956,B24_129956,2,280748272,278578183,11/18/2024,44322,,11/27/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-220,596f2c859df94355bdc2e3c1d43668e4-0
129956,B24_129956,3,280748273,278578183,11/27/2024,54222,12/04/2024,12/11/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-221,596f2c859df94355bdc2e3c1d43668e4-0
129956,B24_129956,4,280748274,278578183,12/03/2024,53322,12/10/2024,12/12/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-222,596f2c859df94355bdc2e3c1d43668e4-0
129956,B24_129956,5,280748275,278578183,11/27/2024,54222,12/04/2024,12/11/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-223,596f2c859df94355bdc2e3c1d43668e4-0
129960,B24_129960,1,280748276,278578193,11/27/2024,55332,12/08/2024,12/09/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-224,596f2c859df94355bdc2e3c1d43668e4-0
129960,B24_129960,2,280748277,278578193,12/18/2024,554,01/05/2025,01/07/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-225,596f2c859df94355bdc2e3c1d43668e4-0
129960,B24_129960,3,280748278,278578193,12/02/2024,54422,12/11/2024,12/12/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-226,596f2c859df94355bdc2e3c1d43668e4-0
129960,B24_129960,4,280748279,278578193,11/27/2024,44222,,12/10/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-227,596f2c859df94355bdc2e3c1d43668e4-0
129960,B24_129960,5,280748280,278578193,12/11/2024,5422,12/17/2024,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-228,596f2c859df94355bdc2e3c1d43668e4-0
129977,B24_129977,1,280748281,278578558,11/27/2024,54222,12/04/2024,12/10/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-229,596f2c859df94355bdc2e3c1d43668e4-0
129977,B24_129977,2,280748282,278578558,11/27/2024,54222,12/04/2024,12/11/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-22a,596f2c859df94355bdc2e3c1d43668e4-0
129977,B24_129977,3,280748283,278578558,11/27/2024,55332,12/10/2024,12/12/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-22b,596f2c859df94355bdc2e3c1d43668e4-0
129977,B24_129977,4,280748284,278578558,12/18/2024,3,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-22c,596f2c859df94355bdc2e3c1d43668e4-0
129978,B24_129978,1,280748285,278578562,11/27/2024,54422,12/04/2024,12/22/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-22d,596f2c859df94355bdc2e3c1d43668e4-0
129978,B24_129978,2,280748286,278578562,11/27/2024,54322,12/04/2024,12/22/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-22e,596f2c859df94355bdc2e3c1d43668e4-0
130017,B24_130017,1,280748287,278579206,12/18/2024,5555,,01/07/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-22f,596f2c859df94355bdc2e3c1d43668e4-0
130017,B24_130017,2,280748288,278579206,12/29/2024,5554,01/21/2025,01/22/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-230,596f2c859df94355bdc2e3c1d43668e4-0
130017,B24_130017,3,280748289,278579206,12/12/2024,5554,12/30/2024,01/07/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-231,596f2c859df94355bdc2e3c1d43668e4-0
130017,B24_130017,4,280748290,278579206,12/23/2024,55544,01/14/2025,01/15/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-232,596f2c859df94355bdc2e3c1d43668e4-0
130017,B24_130017,5,280748291,278579206,12/22/2024,55554,01/19/2025,01/14/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-233,596f2c859df94355bdc2e3c1d43668e4-0
130024,B24_130024,1,280748292,278579266,12/12/2024,55554,01/07/2025,01/08/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-234,596f2c859df94355bdc2e3c1d43668e4-0
130024,B24_130024,2,280748293,278579266,12/23/2024,55544,01/11/2025,01/14/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-235,596f2c859df94355bdc2e3c1d43668e4-0
130024,B24_130024,3,280748294,278579266,12/10/2024,3111,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-236,596f2c859df94355bdc2e3c1d43668e4-0
130028,B24_130028,1,280748295,278579287,12/11/2024,5554,01/08/2025,01/08/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-237,596f2c859df94355bdc2e3c1d43668e4-0
130028,B24_130028,2,280748296,278579287,12/11/2024,5554,01/07/2025,01/08/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-238,596f2c859df94355bdc2e3c1d43668e4-0
130028,B24_130028,3,280748297,278579287,12/12/2024,55554,01/14/2025,01/14/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-239,596f2c859df94355bdc2e3c1d43668e4-0
130028,B24_130028,4,280748298,278579287,12/12/2024,55554,01/14/2025,01/15/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-23a,596f2c859df94355bdc2e3c1d43668e4-0
130028,B24_130028,5,280748299,278579287,12/12/2024,54222,12/23/2024,01/07/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-23b,596f2c859df94355bdc2e3c1d43668e4-0
130046,B24_130046,1,280748300,278579669,12/03/2024,43222,,12/12/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-23c,596f2c859df94355bdc2e3c1d43668e4-0
130046,B24_130046,2,280748301,278579669,11/27/2024,54222,12/03/2024,12/12/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-23d,596f2c859df94355bdc2e3c1d43668e4-0
130046,B24_130046,3,280748302,278579669,11/14/2024,55443,11/26/2024,11/26/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-23e,596f2c859df94355bdc2e3c1d43668e4-0
130046,B24_130046,4,280748303,278579669,11/20/2024,55422,12/04/2024,12/12/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-23f,596f2c859df94355bdc2e3c1d43668e4-0
130102,B24_130102,1,280748304,278581803,12/11/2024,555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-240,596f2c859df94355bdc2e3c1d43668e4-0
130102,B24_130102,2,280748305,278581803,12/12/2024,55555,,01/08/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-241,596f2c859df94355bdc2e3c1d43668e4-0
130102,B24_130102,3,280748306,278581803,12/12/2024,55554,01/07/2025,01/08/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-242,596f2c859df94355bdc2e3c1d43668e4-0
130102,B24_130102,4,280748307,278581803,12/12/2024,55555,,,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-243,596f2c859df94355bdc2e3c1d43668e4-0
130104,B24_130104,1,280748308,278581878,12/12/2024,55522,12/27/2024,12/29/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-244,596f2c859df94355bdc2e3c1d43668e4-0
130104,B24_130104,2,280748309,278581878,12/22/2024,555,12/28/2024,12/30/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-245,596f2c859df94355bdc2e3c1d43668e4-0
130104,B24_130104,3,280748310,278581878,01/06/2025,554,01/21/2025,01/22/2025,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-246,596f2c859df94355bdc2e3c1d43668e4-0
130104,B24_130104,4,280748311,278581878,12/18/2024,55322,12/27/2024,12/29/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-247,596f2c859df94355bdc2e3c1d43668e4-0
130104,B24_130104,5,280748312,278581878,12/12/2024,55433,01/04/2025,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-248,596f2c859df94355bdc2e3c1d43668e4-0
130113,B24_130113,1,280748313,278582780,12/08/2024,11111,,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-249,596f2c859df94355bdc2e3c1d43668e4-0
130113,B24_130113,2,280748314,278582780,12/09/2024,11111,,12/23/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-24a,596f2c859df94355bdc2e3c1d43668e4-0
130113,B24_130113,3,280748315,278582780,12/04/2024,5321,12/09/2024,12/22/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-24b,596f2c859df94355bdc2e3c1d43668e4-0
130131,B24_130131,1,280748316,278583083,11/27/2024,43222,,12/11/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-24c,596f2c859df94355bdc2e3c1d43668e4-0
130131,B24_130131,2,280748317,278583083,11/27/2024,32222,,12/11/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-24d,596f2c859df94355bdc2e3c1d43668e4-0
130131,B24_130131,3,280748318,278583083,11/20/2024,52211,11/27/2024,12/04/2024,,Pe16,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-24e,596f2c859df94355bdc2e3c1d43668e4-0
